id,renewal
19551,1.0
10323,1.0
34277,1.0
43857,1.0
32561,1.0
98134,1.0
52415,1.0
19852,1.0
58731,1.0
90752,1.0
63317,1.0
46782,1.0
9679,1.0
52592,1.0
71813,1.0
18246,1.0
73585,1.0
50543,1.0
14530,1.0
51226,1.0
52518,1.0
25886,1.0
48794,1.0
50787,1.0
56592,1.0
85046,1.0
97674,1.0
97594,1.0
95350,1.0
73349,1.0
94677,1.0
100274,1.0
76937,1.0
111326,1.0
26753,1.0
84239,1.0
37527,1.0
15273,1.0
40506,1.0
26756,1.0
2470,1.0
2825,1.0
39982,1.0
49326,1.0
95768,1.0
38070,1.0
4473,1.0
25258,1.0
78797,1.0
88158,1.0
26409,1.0
55074,1.0
12565,1.0
102053,1.0
24119,1.0
16628,1.0
30313,1.0
57389,1.0
68889,1.0
38137,1.0
84724,1.0
26101,1.0
9803,1.0
91288,1.0
50860,1.0
79194,1.0
41865,1.0
111451,1.0
109813,1.0
28921,1.0
22686,1.0
46908,1.0
73335,1.0
85,1.0
107803,1.0
69370,1.0
59496,1.0
12430,1.0
108632,1.0
12953,1.0
28951,1.0
35155,1.0
98443,1.0
99155,1.0
69251,1.0
36457,1.0
112548,1.0
54001,1.0
85589,1.0
19327,1.0
74163,1.0
82260,1.0
40323,1.0
13289,1.0
63184,1.0
46982,1.0
33914,1.0
20842,1.0
77330,1.0
46418,1.0
21013,1.0
94763,1.0
61571,1.0
44050,1.0
91767,1.0
22496,1.0
56516,1.0
14800,1.0
10579,1.0
44479,1.0
12151,1.0
29084,1.0
14949,1.0
54713,1.0
74688,1.0
24484,1.0
6339,1.0
104409,1.0
44504,1.0
23116,1.0
62870,1.0
35159,1.0
2673,1.0
111951,1.0
1096,1.0
2688,1.0
24456,1.0
22398,1.0
99209,1.0
104592,1.0
59624,1.0
4611,1.0
39868,1.0
45070,1.0
67496,1.0
72738,1.0
93360,1.0
32462,1.0
56794,1.0
110865,1.0
89708,1.0
98532,1.0
26000,1.0
10959,1.0
8905,1.0
84384,1.0
108947,1.0
54805,1.0
80336,1.0
43404,1.0
57714,1.0
58986,1.0
28012,1.0
92473,1.0
93278,1.0
99056,1.0
28851,1.0
2164,1.0
54528,1.0
55791,1.0
23889,1.0
50582,1.0
59876,1.0
65271,1.0
82767,1.0
78955,1.0
23447,1.0
55258,1.0
85291,1.0
44534,1.0
59714,1.0
36140,1.0
93449,1.0
4903,1.0
16539,1.0
43113,1.0
6742,1.0
101281,1.0
70485,1.0
94932,1.0
69509,1.0
7674,1.0
7725,1.0
55168,1.0
28328,1.0
92462,1.0
93396,1.0
70106,1.0
108178,1.0
98033,1.0
90466,1.0
42005,1.0
71456,1.0
542,1.0
103712,1.0
79340,1.0
9328,1.0
22951,1.0
35715,1.0
9856,1.0
85109,1.0
13029,1.0
89475,1.0
1774,1.0
105959,1.0
93554,1.0
98574,1.0
110206,1.0
13784,1.0
41423,1.0
21509,1.0
55788,1.0
30036,1.0
89383,1.0
14925,1.0
84885,1.0
89960,1.0
37667,1.0
85423,1.0
66883,1.0
91389,1.0
5146,1.0
10130,1.0
50527,1.0
39090,1.0
94430,1.0
64679,1.0
86012,1.0
53867,1.0
27626,1.0
78421,1.0
96503,1.0
101850,1.0
113587,1.0
15463,1.0
85390,1.0
23255,1.0
69634,1.0
75412,1.0
55487,1.0
87963,1.0
106436,1.0
61379,1.0
37581,1.0
95472,1.0
31501,1.0
86202,1.0
44186,1.0
32184,1.0
87381,1.0
10761,1.0
46510,1.0
12785,1.0
26128,1.0
55961,1.0
34880,1.0
78028,1.0
39658,1.0
70258,1.0
39258,1.0
23594,1.0
52351,1.0
88869,1.0
97237,1.0
108502,1.0
35626,1.0
87095,1.0
40824,1.0
22084,1.0
43989,1.0
12524,1.0
74278,1.0
81551,1.0
24061,1.0
108901,1.0
33822,1.0
69490,1.0
104057,1.0
12551,1.0
70674,1.0
36438,1.0
41322,1.0
104390,1.0
98481,1.0
32642,1.0
77844,1.0
95606,1.0
39675,1.0
32241,1.0
91861,1.0
97374,1.0
101867,1.0
114019,1.0
104709,1.0
3985,1.0
102181,1.0
20186,1.0
60143,1.0
49388,1.0
37021,1.0
68838,1.0
23550,1.0
15717,1.0
94905,1.0
80740,1.0
103060,1.0
38630,1.0
72253,1.0
83851,1.0
100439,1.0
23090,1.0
34845,1.0
66630,1.0
70102,1.0
97068,1.0
44350,1.0
77246,1.0
88894,1.0
67122,1.0
33909,1.0
1491,1.0
48418,1.0
99453,1.0
39149,1.0
42447,1.0
14893,1.0
44158,1.0
27703,1.0
100816,1.0
110143,1.0
21892,1.0
59770,1.0
20109,1.0
40593,1.0
61761,1.0
71412,1.0
24987,1.0
51664,1.0
92491,1.0
24577,1.0
1435,1.0
67627,1.0
107143,1.0
110590,1.0
9161,1.0
29766,1.0
58725,1.0
24871,1.0
41475,1.0
83945,1.0
96252,1.0
17929,1.0
44723,1.0
45792,1.0
104133,1.0
108676,1.0
8697,1.0
50328,1.0
82107,1.0
82400,1.0
31051,1.0
40900,1.0
19799,1.0
4654,1.0
111322,1.0
29336,1.0
34738,1.0
98268,1.0
26697,1.0
52327,1.0
81360,1.0
30359,1.0
106418,1.0
104602,1.0
106988,1.0
27056,1.0
101736,1.0
65668,1.0
56049,1.0
1608,1.0
12136,1.0
35058,1.0
94230,1.0
63565,1.0
67654,1.0
105225,1.0
106114,1.0
76249,1.0
42158,1.0
100091,1.0
96696,1.0
27537,1.0
4828,1.0
21185,1.0
97404,1.0
2928,1.0
73998,1.0
14629,1.0
104330,1.0
14539,1.0
44167,1.0
73637,1.0
28097,1.0
110879,1.0
52586,1.0
35350,1.0
44651,1.0
76934,1.0
6859,1.0
26671,1.0
54625,1.0
27103,1.0
76264,1.0
99220,1.0
34549,1.0
82603,1.0
68497,1.0
37793,1.0
15798,1.0
26260,1.0
113666,1.0
34026,1.0
91420,1.0
55597,1.0
26902,1.0
98324,1.0
6078,1.0
75566,1.0
94016,1.0
21690,1.0
9192,1.0
49350,1.0
24372,1.0
39280,1.0
88970,1.0
1350,1.0
9703,1.0
65779,1.0
63536,1.0
29615,1.0
83770,1.0
108,1.0
58580,1.0
63284,1.0
13615,1.0
107877,1.0
19709,1.0
18367,1.0
42769,1.0
37465,1.0
4910,1.0
91132,1.0
29796,1.0
53305,1.0
72764,1.0
11469,1.0
79703,1.0
86765,1.0
60927,1.0
58892,1.0
76250,1.0
3841,1.0
54364,1.0
105088,1.0
62960,1.0
36551,1.0
48229,1.0
21848,1.0
46168,1.0
100564,1.0
87768,1.0
65434,1.0
5193,1.0
16496,1.0
62947,1.0
47683,1.0
92305,1.0
52542,1.0
13476,1.0
71548,1.0
19661,1.0
82731,1.0
110325,1.0
11607,1.0
52006,1.0
50588,1.0
37422,1.0
70169,1.0
79472,1.0
7359,1.0
99286,1.0
59267,1.0
112923,1.0
105463,1.0
9077,1.0
70999,1.0
64423,1.0
74585,1.0
17975,1.0
42207,1.0
90338,1.0
60590,1.0
52524,1.0
48958,1.0
34118,1.0
18905,1.0
100801,1.0
680,1.0
52991,1.0
55212,1.0
99934,1.0
76577,1.0
92184,1.0
18749,1.0
88461,1.0
104532,1.0
66540,1.0
738,1.0
10585,1.0
63507,1.0
69789,1.0
107785,1.0
31906,1.0
63358,1.0
38117,1.0
6851,1.0
35558,1.0
24389,1.0
24967,1.0
107533,1.0
30532,1.0
95498,1.0
15124,1.0
26341,1.0
28391,1.0
62752,1.0
15617,1.0
108500,1.0
36575,1.0
79997,1.0
48069,1.0
36851,1.0
6454,1.0
17863,1.0
51801,1.0
75234,1.0
9884,1.0
103809,1.0
45900,1.0
89954,1.0
95072,1.0
11441,1.0
52310,1.0
76439,1.0
39342,1.0
108394,1.0
85434,1.0
105589,1.0
36304,1.0
41674,1.0
35653,1.0
50949,1.0
75957,1.0
96447,1.0
68867,1.0
66417,1.0
56132,1.0
32171,1.0
6622,1.0
85053,1.0
83826,1.0
41996,1.0
99558,1.0
95185,1.0
97720,1.0
45855,1.0
96424,1.0
102131,1.0
105970,1.0
97415,1.0
8026,1.0
82025,1.0
84393,1.0
91594,1.0
21504,1.0
36444,1.0
32188,1.0
24472,1.0
56728,1.0
81634,1.0
68641,1.0
97223,1.0
41869,1.0
70692,1.0
64337,1.0
26441,1.0
40898,1.0
99168,1.0
50576,1.0
40709,1.0
93478,1.0
78860,1.0
65831,1.0
44505,1.0
34319,1.0
26724,1.0
28234,1.0
49706,1.0
44872,1.0
9180,1.0
47581,1.0
96009,1.0
20215,1.0
22083,1.0
52758,1.0
104243,1.0
30920,1.0
21852,1.0
11248,1.0
24382,1.0
9863,1.0
74680,1.0
36672,1.0
61556,1.0
64857,1.0
48183,1.0
30220,1.0
6737,1.0
87647,1.0
72012,1.0
28607,1.0
23190,1.0
87638,1.0
19753,1.0
57670,1.0
66664,1.0
54005,1.0
75019,1.0
108001,1.0
27160,1.0
64416,1.0
97698,1.0
66044,1.0
11239,1.0
112307,1.0
39029,1.0
104044,1.0
52030,1.0
49285,1.0
33195,1.0
8798,1.0
19316,1.0
80303,1.0
61401,1.0
24831,1.0
73554,1.0
31903,1.0
79447,1.0
69194,1.0
22817,1.0
13343,1.0
67851,1.0
30004,1.0
20367,1.0
19217,1.0
22944,1.0
76051,1.0
36498,1.0
14131,1.0
81518,1.0
72660,1.0
38554,1.0
93691,1.0
4512,1.0
27649,1.0
73380,1.0
5453,1.0
37072,1.0
96687,1.0
9646,1.0
13389,1.0
96227,1.0
83846,1.0
46731,1.0
84390,1.0
10,1.0
66361,1.0
64854,1.0
112231,1.0
15337,1.0
37649,1.0
67765,1.0
29650,1.0
21441,1.0
54333,1.0
81037,1.0
56999,1.0
29676,1.0
39991,1.0
89506,1.0
78917,1.0
14922,1.0
58312,1.0
27717,1.0
6043,1.0
100791,1.0
52950,1.0
64327,1.0
64002,1.0
33899,1.0
50517,1.0
16737,1.0
14508,1.0
21094,1.0
59612,1.0
60312,1.0
5396,1.0
18425,1.0
76808,1.0
62908,1.0
27270,1.0
60374,1.0
41912,1.0
26140,1.0
58539,1.0
80672,1.0
63673,1.0
11470,1.0
50434,1.0
33848,1.0
111041,1.0
108954,1.0
4961,1.0
111748,1.0
84453,1.0
86998,1.0
44895,1.0
15630,1.0
47771,1.0
42557,1.0
36152,1.0
64998,1.0
91928,1.0
3893,1.0
85194,1.0
57569,1.0
100523,1.0
76340,1.0
58278,1.0
53531,1.0
49476,1.0
109642,1.0
3571,1.0
17909,1.0
24920,1.0
80269,1.0
77183,1.0
41350,1.0
49219,1.0
63984,1.0
69147,1.0
71979,1.0
48544,1.0
81441,1.0
6520,1.0
106400,1.0
86952,1.0
9018,1.0
99123,1.0
59493,1.0
87155,1.0
5162,1.0
64059,1.0
57911,1.0
64494,1.0
45052,1.0
74558,1.0
47393,1.0
18570,1.0
71534,1.0
32527,1.0
158,1.0
24329,1.0
91070,1.0
97418,1.0
49876,1.0
7656,1.0
90561,1.0
2442,1.0
59387,1.0
27650,1.0
20908,1.0
14861,1.0
13290,1.0
34519,1.0
12047,1.0
36027,1.0
2154,1.0
12091,1.0
68332,1.0
26983,1.0
69585,1.0
22270,1.0
57544,1.0
4190,1.0
23888,1.0
74471,1.0
28122,1.0
113748,1.0
108403,1.0
5585,1.0
112545,1.0
67374,1.0
64418,1.0
11263,1.0
71919,1.0
54693,1.0
72981,1.0
113901,1.0
44934,1.0
96832,1.0
88785,1.0
92235,1.0
9226,1.0
40262,1.0
55974,1.0
15844,1.0
106995,1.0
75255,1.0
92274,1.0
55061,1.0
10073,1.0
89542,1.0
1277,1.0
13267,1.0
48610,1.0
46650,1.0
95113,1.0
35375,1.0
36647,1.0
5329,1.0
36771,1.0
73208,1.0
111131,1.0
63074,1.0
52865,1.0
55398,1.0
52983,1.0
12616,1.0
96514,1.0
49439,1.0
101519,1.0
9998,1.0
87714,1.0
16547,1.0
97993,1.0
112568,1.0
39018,1.0
16901,1.0
24093,1.0
65142,1.0
31648,1.0
5821,1.0
87546,1.0
51735,1.0
89880,1.0
33443,1.0
23123,1.0
112122,1.0
59474,1.0
63707,1.0
11516,1.0
87567,1.0
81101,1.0
19191,1.0
19569,1.0
39255,1.0
12290,1.0
8295,1.0
68566,1.0
86020,1.0
58203,1.0
61416,1.0
27426,1.0
383,1.0
102067,1.0
5541,1.0
101883,1.0
73355,1.0
107347,1.0
64229,1.0
4434,1.0
62888,1.0
46617,1.0
108665,1.0
38563,1.0
109381,1.0
100639,1.0
56365,1.0
25666,1.0
88796,1.0
45547,1.0
27594,1.0
21375,1.0
20893,1.0
34051,1.0
66611,1.0
106885,1.0
5390,1.0
33442,1.0
35701,1.0
70964,1.0
110144,1.0
34503,1.0
107919,1.0
61853,1.0
29252,1.0
112976,1.0
27205,1.0
62668,1.0
24721,1.0
28127,1.0
5859,1.0
59412,1.0
105507,1.0
62991,1.0
14912,1.0
25861,1.0
97015,1.0
54309,1.0
68344,1.0
112542,1.0
43631,1.0
108157,1.0
109988,1.0
5282,1.0
60117,1.0
27664,1.0
71031,1.0
5629,1.0
59211,1.0
39877,1.0
68408,1.0
105428,1.0
46411,1.0
110423,1.0
5366,1.0
2967,1.0
49182,1.0
81593,1.0
105913,1.0
79490,1.0
26461,1.0
86412,1.0
80325,1.0
49989,1.0
97616,1.0
72474,1.0
30221,1.0
89081,1.0
67096,1.0
51850,1.0
71272,1.0
110543,1.0
25656,1.0
104479,1.0
24407,1.0
18491,1.0
87200,1.0
110184,1.0
48917,1.0
29638,1.0
60642,1.0
28495,1.0
10849,1.0
91891,1.0
54861,1.0
78041,1.0
10053,1.0
36258,1.0
18817,1.0
65365,1.0
83637,1.0
92630,1.0
99471,1.0
55907,1.0
67263,1.0
79108,1.0
85409,1.0
98451,1.0
15884,1.0
18358,1.0
105656,1.0
102940,1.0
6533,1.0
27002,1.0
36528,1.0
53393,1.0
81229,1.0
13440,1.0
48239,1.0
31211,1.0
112872,1.0
111939,1.0
20495,1.0
78688,1.0
6168,1.0
93285,1.0
77635,1.0
15351,1.0
22400,1.0
12296,1.0
91205,1.0
111411,1.0
101571,1.0
111863,1.0
84383,1.0
11871,1.0
46244,1.0
11901,1.0
62499,1.0
58110,1.0
21893,1.0
76736,1.0
34796,1.0
34451,1.0
10253,1.0
26045,1.0
60487,1.0
82805,1.0
48888,1.0
94912,1.0
86098,1.0
15391,1.0
20540,1.0
87299,1.0
112624,1.0
67434,1.0
31722,1.0
51161,1.0
23169,1.0
60245,1.0
5550,1.0
61866,1.0
46678,1.0
46187,1.0
111071,1.0
13761,1.0
54242,1.0
24245,1.0
75062,1.0
26420,1.0
16942,1.0
88317,1.0
34255,1.0
109969,1.0
25863,1.0
106609,1.0
78194,1.0
78599,1.0
8125,1.0
57791,1.0
22110,1.0
64255,1.0
20525,1.0
21814,1.0
76502,1.0
62603,1.0
66814,1.0
70412,1.0
8195,1.0
20547,1.0
25503,1.0
59862,1.0
28098,1.0
90815,1.0
73597,1.0
63491,1.0
71465,1.0
27505,1.0
74672,1.0
70151,1.0
96602,1.0
16468,1.0
88174,1.0
56115,1.0
16317,1.0
98571,1.0
104411,1.0
31856,1.0
40546,1.0
20800,1.0
5987,1.0
89399,1.0
95948,1.0
18708,1.0
16905,1.0
83877,1.0
73210,1.0
91706,1.0
69836,1.0
100741,1.0
71058,1.0
30991,1.0
35668,1.0
32408,1.0
65850,1.0
67387,1.0
88527,1.0
55096,1.0
5784,1.0
51014,1.0
43719,1.0
20270,1.0
34999,1.0
72617,1.0
55270,1.0
12472,1.0
100638,1.0
46913,1.0
32113,1.0
32481,1.0
61323,1.0
32644,1.0
40313,1.0
111917,1.0
86116,1.0
101566,1.0
95942,1.0
72223,1.0
42180,1.0
66386,1.0
3865,1.0
53132,1.0
7383,1.0
21407,1.0
63628,1.0
11669,1.0
31404,1.0
102240,1.0
77695,1.0
42916,1.0
91742,1.0
91578,1.0
7901,1.0
90353,1.0
59798,1.0
48036,1.0
44126,1.0
72911,1.0
61284,1.0
103324,1.0
19389,1.0
113283,1.0
14554,1.0
42621,1.0
37612,1.0
77596,1.0
17988,1.0
93170,1.0
59318,1.0
77904,1.0
104878,1.0
27569,1.0
84083,1.0
82492,1.0
41320,1.0
71445,1.0
76717,1.0
97580,1.0
91501,1.0
64003,1.0
70807,1.0
68095,1.0
38006,1.0
53215,1.0
42303,1.0
91554,1.0
21322,1.0
109770,1.0
9031,1.0
65217,1.0
24666,1.0
91563,1.0
34811,1.0
33275,1.0
76202,1.0
17435,1.0
88435,1.0
9022,1.0
29201,1.0
45476,1.0
78651,1.0
17236,1.0
99290,1.0
22873,1.0
40386,1.0
82049,1.0
90256,1.0
92844,1.0
81526,1.0
113479,1.0
2628,1.0
610,1.0
67430,1.0
32933,1.0
38072,1.0
11764,1.0
27387,1.0
64107,1.0
51852,1.0
107069,1.0
9423,1.0
59829,1.0
46690,1.0
40620,1.0
107881,1.0
61788,1.0
22165,1.0
95583,1.0
58299,1.0
2715,1.0
102033,1.0
77999,1.0
67012,1.0
28228,1.0
100107,1.0
34154,1.0
99655,1.0
82913,1.0
68281,1.0
84785,1.0
39735,1.0
78719,1.0
46717,1.0
75335,1.0
62425,1.0
67680,1.0
63999,1.0
70319,1.0
27135,1.0
39494,1.0
101233,1.0
109261,1.0
95407,1.0
31897,1.0
93162,1.0
54172,1.0
89050,1.0
56652,1.0
76968,1.0
62181,1.0
13711,1.0
46442,1.0
69484,1.0
69724,1.0
55097,1.0
76985,1.0
42465,1.0
93087,1.0
101192,1.0
31649,1.0
24153,1.0
26389,1.0
33840,1.0
71868,1.0
30222,1.0
14926,1.0
35238,1.0
65158,1.0
11446,1.0
113273,1.0
45297,1.0
67344,1.0
28895,1.0
66661,1.0
84258,1.0
110531,1.0
111084,1.0
23151,1.0
50263,1.0
81011,1.0
26785,1.0
85107,1.0
2713,1.0
49239,1.0
35182,1.0
88554,1.0
53183,1.0
23321,1.0
91791,1.0
16123,1.0
67867,1.0
79981,1.0
98361,1.0
37752,1.0
37691,1.0
61881,1.0
62754,1.0
101100,1.0
66205,1.0
78750,1.0
76373,1.0
89133,1.0
31000,1.0
5265,1.0
49435,1.0
34063,1.0
13191,1.0
80131,1.0
71880,1.0
93558,1.0
105661,1.0
106346,1.0
53560,1.0
85444,1.0
100034,1.0
1575,1.0
82388,1.0
46789,1.0
46391,1.0
76499,1.0
5660,1.0
88614,1.0
110031,1.0
61528,1.0
91063,1.0
30104,1.0
104618,1.0
32577,1.0
95564,1.0
75992,1.0
75498,1.0
19349,1.0
102977,1.0
39434,1.0
106124,1.0
41122,1.0
50498,1.0
89254,1.0
885,1.0
23739,1.0
9159,1.0
7296,1.0
70039,1.0
73963,1.0
102119,1.0
7214,1.0
83746,1.0
14992,1.0
14076,1.0
28036,1.0
16945,1.0
36321,1.0
46330,1.0
36250,1.0
38094,1.0
37029,1.0
29636,1.0
58513,1.0
42637,1.0
12645,1.0
22448,1.0
62679,1.0
77633,1.0
53694,1.0
3163,1.0
14705,1.0
25133,1.0
103278,1.0
46494,1.0
30351,1.0
105847,1.0
83572,1.0
1529,1.0
69464,1.0
61909,1.0
59286,1.0
46725,1.0
64374,1.0
110434,1.0
101904,1.0
10168,1.0
18061,1.0
16915,1.0
30564,1.0
84983,1.0
70747,1.0
795,1.0
51081,1.0
21164,1.0
16624,1.0
1744,1.0
59558,1.0
77704,1.0
36364,1.0
5286,1.0
91659,1.0
66105,1.0
67761,1.0
46963,1.0
100947,1.0
45263,1.0
79692,1.0
96016,1.0
12690,1.0
95167,1.0
66977,1.0
21001,1.0
48507,1.0
27753,1.0
107306,1.0
15240,1.0
64996,1.0
41579,1.0
70616,1.0
14244,1.0
4833,1.0
53848,1.0
98297,1.0
113173,1.0
37023,1.0
10237,1.0
12129,1.0
32117,1.0
40211,1.0
107107,1.0
13632,1.0
13186,1.0
41949,1.0
43512,1.0
55979,1.0
77505,1.0
89578,1.0
30446,1.0
108759,1.0
55338,1.0
6672,1.0
70560,1.0
28716,1.0
32071,1.0
66915,1.0
98756,1.0
39278,1.0
888,1.0
101337,1.0
63745,1.0
47478,1.0
30529,1.0
110867,1.0
5474,1.0
29460,1.0
98323,1.0
113284,1.0
54340,1.0
51494,1.0
27377,1.0
37101,1.0
17535,1.0
83600,1.0
61445,1.0
2007,1.0
97275,1.0
95312,1.0
96147,1.0
24070,1.0
12747,1.0
101873,1.0
57142,1.0
82299,1.0
44326,1.0
20073,1.0
44923,1.0
83784,1.0
63153,1.0
94432,1.0
56072,1.0
39753,1.0
64646,1.0
42093,1.0
67728,1.0
31376,1.0
28858,1.0
38280,1.0
112848,1.0
86920,1.0
63821,1.0
45697,1.0
19806,1.0
90492,1.0
103747,1.0
47004,1.0
10921,1.0
54620,1.0
100659,1.0
43505,1.0
54317,1.0
78886,1.0
109162,1.0
12024,1.0
105406,1.0
22566,1.0
1728,1.0
75463,1.0
67443,1.0
26020,1.0
27764,1.0
34434,1.0
21120,1.0
9251,1.0
98608,1.0
67331,1.0
65782,1.0
39251,1.0
54981,1.0
91485,1.0
54615,1.0
21100,1.0
113009,1.0
73927,1.0
39180,1.0
87501,1.0
21588,1.0
85986,1.0
90171,1.0
67783,1.0
85863,1.0
26322,1.0
14541,1.0
105731,1.0
59059,1.0
99384,1.0
95427,1.0
34038,1.0
15092,1.0
86692,1.0
3484,1.0
32057,1.0
108900,1.0
80426,1.0
101288,1.0
107144,1.0
108040,1.0
90608,1.0
98538,1.0
3393,1.0
82610,1.0
26179,1.0
96333,1.0
10128,1.0
107945,1.0
8219,1.0
80795,1.0
104058,1.0
52761,1.0
69586,1.0
41774,1.0
73574,1.0
18551,1.0
83855,1.0
46780,1.0
13234,1.0
110161,1.0
19047,1.0
14582,1.0
60249,1.0
78836,1.0
7872,1.0
25304,1.0
71555,1.0
6804,1.0
17198,1.0
1069,1.0
77727,1.0
60034,1.0
60439,1.0
98968,1.0
16864,1.0
41019,1.0
21097,1.0
26927,1.0
64489,1.0
51121,1.0
39725,1.0
27840,1.0
79814,1.0
76460,1.0
46118,1.0
104582,1.0
52739,1.0
86668,1.0
8698,1.0
42150,1.0
11100,1.0
42285,1.0
100082,1.0
3662,1.0
88189,1.0
110349,1.0
33465,1.0
57203,1.0
12009,1.0
81076,1.0
91011,1.0
46455,1.0
77202,1.0
21451,1.0
90955,1.0
42945,1.0
79622,1.0
98294,1.0
3474,1.0
3019,1.0
42261,1.0
32167,1.0
50472,1.0
107864,1.0
13081,1.0
72776,1.0
45029,1.0
85026,1.0
51676,1.0
2134,1.0
80959,1.0
88402,1.0
33703,1.0
72172,1.0
66204,1.0
57553,1.0
19385,1.0
70236,1.0
62146,1.0
18064,1.0
107263,1.0
89047,1.0
87456,1.0
54071,1.0
76275,1.0
51633,1.0
5960,1.0
87168,1.0
53745,1.0
36046,1.0
42776,1.0
13229,1.0
44108,1.0
21947,1.0
11310,1.0
108214,1.0
110605,1.0
10104,1.0
78733,1.0
97557,1.0
81831,1.0
90645,1.0
111594,1.0
23252,1.0
23188,1.0
67759,1.0
13815,1.0
23417,1.0
5798,1.0
98300,1.0
6511,1.0
97253,1.0
1054,1.0
64897,1.0
67857,1.0
396,1.0
59079,1.0
15714,1.0
71789,1.0
82717,1.0
93098,1.0
96882,1.0
92312,1.0
45166,1.0
34809,1.0
17429,1.0
18354,1.0
80862,1.0
77445,1.0
82391,1.0
72399,1.0
52563,1.0
4829,1.0
49693,1.0
66542,1.0
47999,1.0
57364,1.0
103903,1.0
74476,1.0
89857,1.0
105017,1.0
78093,1.0
23052,1.0
1574,1.0
9778,1.0
38039,1.0
17044,1.0
96766,1.0
95482,1.0
22631,1.0
4990,1.0
59047,1.0
33492,1.0
107551,1.0
56640,1.0
60465,1.0
55221,1.0
67227,1.0
43880,1.0
17549,1.0
70804,1.0
16527,1.0
11198,1.0
32847,1.0
36135,1.0
24940,1.0
31343,1.0
14631,1.0
43171,1.0
54016,1.0
68184,1.0
97217,1.0
78277,1.0
20122,1.0
3279,1.0
12532,1.0
106206,1.0
98805,1.0
74982,1.0
100949,1.0
100773,1.0
35735,1.0
57260,1.0
70956,1.0
67032,1.0
51481,1.0
10950,1.0
64826,1.0
26584,1.0
107375,1.0
97578,1.0
53965,1.0
67261,1.0
32435,1.0
79651,1.0
10654,1.0
21053,1.0
84947,1.0
84425,1.0
95476,1.0
76501,1.0
15750,1.0
65711,1.0
71271,1.0
43783,1.0
104122,1.0
21393,1.0
50715,1.0
72675,1.0
50026,1.0
42328,1.0
102282,1.0
39422,1.0
95060,1.0
17893,1.0
12492,1.0
13884,1.0
94871,1.0
4116,1.0
66229,1.0
95194,1.0
95885,1.0
49825,1.0
104214,1.0
67861,1.0
31109,1.0
31630,1.0
100378,1.0
88049,1.0
81547,1.0
72256,1.0
30798,1.0
102189,1.0
13286,1.0
79710,1.0
98712,1.0
21839,1.0
47600,1.0
90306,1.0
48787,1.0
35441,1.0
103948,1.0
996,1.0
44206,1.0
81892,1.0
34157,1.0
16219,1.0
85869,1.0
78515,1.0
16038,1.0
73112,1.0
69928,1.0
107520,1.0
23605,1.0
76839,1.0
47986,1.0
10880,1.0
28215,1.0
64755,1.0
69329,1.0
33197,1.0
69054,1.0
44982,1.0
18315,1.0
66692,1.0
57432,1.0
32669,1.0
70908,1.0
64008,1.0
84325,1.0
101496,1.0
39432,1.0
59097,1.0
88740,1.0
15079,1.0
106709,1.0
111564,1.0
65652,1.0
66112,1.0
33316,1.0
15072,1.0
101520,1.0
112199,1.0
66146,1.0
27419,1.0
80927,1.0
75787,1.0
46844,1.0
21771,1.0
24347,1.0
10355,1.0
86643,1.0
12005,1.0
22635,1.0
108185,1.0
20878,1.0
105246,1.0
106109,1.0
104812,1.0
27962,1.0
63099,1.0
33267,1.0
10658,1.0
112413,1.0
43482,1.0
56210,1.0
74323,1.0
44841,1.0
104138,1.0
87931,1.0
111015,1.0
50041,1.0
73022,1.0
107939,1.0
31573,1.0
35918,1.0
7534,1.0
86179,1.0
72412,1.0
69735,1.0
58466,1.0
5142,1.0
5211,1.0
86387,1.0
74736,1.0
47483,1.0
63926,1.0
104527,1.0
41829,1.0
57496,1.0
77535,1.0
21304,1.0
21222,1.0
60953,1.0
56541,1.0
32580,1.0
80015,1.0
80353,1.0
1463,1.0
88907,1.0
70963,1.0
16149,1.0
107739,1.0
91968,1.0
31818,1.0
30180,1.0
105233,1.0
112068,1.0
48250,1.0
112423,1.0
21180,1.0
48749,1.0
80330,1.0
45981,1.0
105204,1.0
63757,1.0
28977,1.0
52316,1.0
40498,1.0
41728,1.0
68283,1.0
85605,1.0
12507,1.0
55133,1.0
88910,1.0
76929,1.0
30819,1.0
88531,1.0
18968,1.0
82183,1.0
72770,1.0
46758,1.0
54434,1.0
5811,1.0
2353,1.0
96051,1.0
71631,1.0
105370,1.0
30470,1.0
63024,1.0
80069,1.0
79055,1.0
86550,1.0
74132,1.0
70399,1.0
58653,1.0
52643,1.0
50969,1.0
22177,1.0
51647,1.0
63807,1.0
100478,1.0
75228,1.0
21187,1.0
212,1.0
6199,1.0
19397,1.0
29849,1.0
63355,1.0
12445,1.0
18359,1.0
13803,1.0
85715,1.0
83340,1.0
17156,1.0
55385,1.0
54455,1.0
100480,1.0
37919,1.0
36509,1.0
51783,1.0
24592,1.0
41667,1.0
36622,1.0
7073,1.0
75778,1.0
78508,1.0
27798,1.0
19524,1.0
85484,1.0
24018,1.0
69110,1.0
111079,1.0
50888,1.0
69082,1.0
55530,1.0
110036,1.0
106888,1.0
47533,1.0
29595,1.0
66154,1.0
48763,1.0
58265,1.0
79883,1.0
30535,1.0
9434,1.0
31207,1.0
13864,1.0
75571,1.0
92846,1.0
94506,1.0
82307,1.0
50152,1.0
110378,1.0
71410,1.0
94033,1.0
73495,1.0
54979,1.0
